dataset,model,init,norm,seed,auc,auprc,val_auprc,best_epoch,train_time_s,mad,boot_auc_mean,boot_auc_std,boot_auprc_mean,boot_auprc_std,f1@90,prec@90,rec@90,f1@99,prec@99,rec@99,f1@99.9,prec@99.9,rec@99.9
yelp,GAT,default,none,4,0.5855960717312828,0.2304666748204644,,-1,121.9,6.460208533098921e-05,0.5867101666325757,0.009287482246182534,0.23253538302811896,0.012056663876570799,0.22950819672131148,0.28121606948968514,0.19386227544910178,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,batch,0,0.6263990603314755,0.25740908559257825,0.2648748753191307,299,294.9,0.009734919294714928,0.6267394401786229,0.00957626904357647,0.25779411055393825,0.010098317278998799,0.2322695035460993,0.2847826086956522,0.19610778443113772,0.08683473389355742,0.6739130434782609,0.04640718562874251,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,default,batch,1,0.6072645474072222,0.24703771506899852,,-1,123.0,0.013674020767211914,0.6073611364499044,0.007867291715486795,0.24816084801498842,0.011419716585119298,0.23404255319148937,0.28695652173913044,0.19760479041916168,0.08123249299719888,0.6304347826086957,0.04341317365269461,0.013363028953229399,0.8181818181818182,0.006736526946107785
yelp,GAT,default,batch,2,0.6160760835762285,0.2697329891006713,,-1,123.0,0.011775174178183079,0.6137935184751602,0.009207860376356323,0.2671787699218187,0.0120690767499967,0.2579787234042553,0.31630434782608696,0.21781437125748504,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,batch,3,0.6159121579905362,0.26168138768619414,,-1,123.0,0.009073084220290184,0.6161038931357858,0.008662957249495366,0.26257452706471035,0.011650648028198755,0.24645390070921985,0.30217391304347824,0.20808383233532934,0.0896358543417367,0.6956521739130435,0.04790419161676647,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,default,batch,4,0.6180930209336927,0.270240223100581,,-1,123.0,0.010508091188967228,0.6199370370145221,0.009229899555231524,0.27318476247895,0.014341048867719704,0.2526595744680851,0.30978260869565216,0.21332335329341318,0.0938375350140056,0.7282608695652174,0.050149700598802395,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,layer,0,0.569702769232411,0.2072574604844847,0.23239170933417827,297,295.0,0.0001011248241411522,0.5697697404021369,0.009146675214090853,0.20754188556862513,0.008454226741378478,0.22074468085106383,0.27065217391304347,0.18637724550898205,0.05318404478656403,0.40860215053763443,0.02844311377245509,0.007429420505200594,0.5,0.0037425149700598802
yelp,GAT,default,layer,1,0.56212536739149,0.20944238880297114,,-1,123.1,0.00014846895646769553,0.5631908264127398,0.007974973670768068,0.21154252627489645,0.009901723327972348,0.18085106382978725,0.2217391304347826,0.15269461077844312,0.07983193277310924,0.6195652173913043,0.04266467065868264,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,default,layer,2,0.5901288214050514,0.2219317424205422,,-1,123.1,0.00033029436599463224,0.5883035046395084,0.009217128923946128,0.22049339911996813,0.009582250133755585,0.21365248226950354,0.2619565217391304,0.18038922155688622,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,default,layer,3,0.5766749660048538,0.22048882077618337,,-1,123.1,0.00012961238098796457,0.5773150058481374,0.007513910251270508,0.22206858412393754,0.010494798989453775,0.20292423571112095,0.248642779587405,0.17140718562874252,0.07282913165266107,0.5652173913043478,0.038922155688622756,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,layer,4,0.5957770844512604,0.24255457183422205,,-1,123.1,0.0001842718047555536,0.5973910277127054,0.009599075398838978,0.2447838020270662,0.01252349036503266,0.2322695035460993,0.2847826086956522,0.19610778443113772,0.08683473389355742,0.6739130434782609,0.04640718562874251,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,graph,0,0.6288119725416784,0.26369447406259783,0.2692990323952297,299,298.6,0.00995139591395855,0.6293290092253028,0.009234530416881957,0.26386598692202484,0.009712841090225532,0.25177304964539005,0.30869565217391304,0.2125748502994012,0.08543417366946779,0.6630434782608695,0.04565868263473054,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,default,graph,1,0.617595622781931,0.25616993453188175,,-1,124.6,0.012423439882695675,0.6177357065099298,0.0073839196293115535,0.257761748419684,0.011273869050394184,0.2473404255319149,0.3032608695652174,0.2088323353293413,0.0784313725490196,0.6086956521739131,0.041916167664670656,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,default,graph,2,0.6257046275321048,0.27369920028386296,,-1,124.6,0.010833051055669785,0.6234601502418105,0.009113935274581413,0.27100944480509626,0.01197792890664687,0.2632978723404255,0.32282608695652176,0.22230538922155688,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,default,graph,3,0.629669187592229,0.27707575079468083,,-1,124.6,0.00894743762910366,0.6298837003865275,0.008514169102656155,0.2784912829757633,0.0119272584516098,0.2632978723404255,0.32282608695652176,0.22230538922155688,0.0896358543417367,0.6956521739130435,0.04790419161676647,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,default,graph,4,0.6288037310054027,0.2808102174735872,,-1,124.6,0.009197205305099487,0.6306319460128027,0.009181534012239681,0.28391926641024406,0.014208622406391043,0.26861702127659576,0.3293478260869565,0.22679640718562874,0.09663865546218488,0.75,0.051646706586826345,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,default,pair,0,0.5963819560471725,0.22287993516536603,0.21781752940793633,299,296.2,0.0005878907395526767,0.5966627446767933,0.009315107844738478,0.22388285887383116,0.009049886566757452,0.20115197164377493,0.24647122692725298,0.16991017964071856,0.07983193277310924,0.6195652173913043,0.04266467065868264,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,default,pair,1,0.5861862705342878,0.22585746724363504,,-1,123.6,0.0007152518955990672,0.5860444449823845,0.008610916861141009,0.2267867921030324,0.010084096106472856,0.20833333333333334,0.2554347826086957,0.17589820359281438,0.07282913165266107,0.5652173913043478,0.038922155688622756,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,default,pair,2,0.5915113986639755,0.23715760269870534,,-1,123.6,0.0008188104839064181,0.5894004696800392,0.008892976380320775,0.23569700524403012,0.011152779547661652,0.21808510638297873,0.2673913043478261,0.18413173652694612,0.0784313725490196,0.6086956521739131,0.041916167664670656,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,default,pair,3,0.5868657923460614,0.22957246441244966,,-1,123.6,0.0005933783249929547,0.5868492019174781,0.008256905225310295,0.23116217860577856,0.01047587919113591,0.21719858156028368,0.266304347826087,0.18338323353293412,0.08263305322128851,0.6413043478260869,0.04416167664670659,0.014825796886582653,0.7692307692307693,0.0074850299401197605
yelp,GAT,default,pair,4,0.5920299008652756,0.24083659498758314,,-1,123.6,0.0006964736967347562,0.5938885657503856,0.00906309068139385,0.24388383046299808,0.013168942274603525,0.21719858156028368,0.266304347826087,0.18338323353293412,0.08543417366946779,0.6630434782608695,0.04565868263473054,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,none,0,0.5842305492121662,0.21669907323815263,0.2219036292823588,299,292.6,0.0001089012366719544,0.5840038492255327,0.008981437509192348,0.21645298227072016,0.008314565597791687,0.21453900709219859,0.26304347826086955,0.18113772455089822,0.0615815255423373,0.4731182795698925,0.03293413173652695,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,xavier,none,1,0.569492395682159,0.20553480475786837,,-1,121.9,0.00013643805868923664,0.5703704560212229,0.007947954300727233,0.20734603588640776,0.009822143500746394,0.1976950354609929,0.24239130434782608,0.16691616766467066,0.0392156862745098,0.30434782608695654,0.020958083832335328,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,none,2,0.568892145063234,0.20457284670222634,,-1,122.0,0.00018602989439386874,0.5668285568231909,0.008781623214447698,0.20234858433351818,0.008967959666002806,0.19326241134751773,0.23695652173913043,0.1631736526946108,0.04341736694677871,0.33695652173913043,0.023203592814371257,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,xavier,none,3,0.5903455785729965,0.22799115570224399,,-1,122.0,0.00011655182606773451,0.5912566882052082,0.008313841793965236,0.22993161491547692,0.011071710043237135,0.21897163120567376,0.2684782608695652,0.18488023952095808,0.058823529411764705,0.45652173913043476,0.03143712574850299,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,none,4,0.5933244890056953,0.23574987561354946,,-1,121.9,0.0001228746259585023,0.5948614190250755,0.009829789197023134,0.23777753785538153,0.012184012780709323,0.23670212765957446,0.2902173913043478,0.1998502994011976,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,batch,0,0.6200375471053818,0.2541164170988617,0.2639275643664729,299,294.9,0.011445638723671436,0.6208078767253359,0.009720640917435259,0.2547535791598541,0.010278546601071343,0.24113475177304963,0.2956521739130435,0.20359281437125748,0.08403361344537816,0.6521739130434783,0.04491017964071856,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,xavier,batch,1,0.5980379331713355,0.2369576165563617,,-1,123.0,0.013548135757446289,0.598005921701594,0.007876803156843833,0.2382228806537263,0.011099471299303755,0.2225177304964539,0.2728260869565217,0.18787425149700598,0.0784313725490196,0.6086956521739131,0.041916167664670656,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,batch,2,0.6125400834024415,0.26417988495740197,,-1,123.1,0.01377900131046772,0.610277659169137,0.009117065619146063,0.261558537733549,0.01218072078052937,0.25,0.3065217391304348,0.21107784431137724,0.09243697478991597,0.717391304347826,0.04940119760479042,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,batch,3,0.6095012908246644,0.25410669497758664,,-1,123.0,0.010508515872061253,0.6096418788177778,0.008908225054758837,0.25587437365910853,0.011108612227770822,0.2473404255319149,0.3032608695652174,0.2088323353293413,0.08817354793561931,0.6774193548387096,0.04715568862275449,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,xavier,batch,4,0.6133759562087637,0.2680085436201517,,-1,123.0,0.013294665142893791,0.6152593110785634,0.009344714267731926,0.27089065303863064,0.014116001525511561,0.2473404255319149,0.3032608695652174,0.2088323353293413,0.09243697478991597,0.717391304347826,0.04940119760479042,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,xavier,layer,0,0.6099106522189837,0.23518486793204318,0.23442298004580356,297,295.1,0.00018835031369235367,0.6103149089569361,0.00890974062911378,0.2354636778296358,0.008370879545527215,0.2225177304964539,0.2728260869565217,0.18787425149700598,0.07703081232492998,0.5978260869565217,0.04116766467065868,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,xavier,layer,1,0.5801664714105395,0.22217490962341108,,-1,123.1,0.00016377540305256844,0.5811033015936776,0.007999395702187318,0.2243589135575015,0.009856202734623905,0.20301418439716312,0.24891304347826088,0.17140718562874252,0.07563025210084033,0.5869565217391305,0.040419161676646706,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,xavier,layer,2,0.5913808679738283,0.22453352204526944,,-1,123.1,0.000232985446928069,0.589727393998506,0.009373041988244851,0.2234698035465029,0.009999412960820134,0.2074468085106383,0.2543478260869565,0.1751497005988024,0.07142857142857142,0.5543478260869565,0.03817365269461078,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,layer,3,0.5793557519634864,0.21507739947447366,,-1,123.1,0.0001253000518772751,0.5803972930970073,0.007673514130189,0.21692904404208785,0.010061075521525978,0.20124113475177305,0.2467391304347826,0.16991017964071856,0.049019607843137254,0.3804347826086957,0.02619760479041916,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,layer,4,0.60517143538788,0.2555550962501739,,-1,123.1,0.0001441116037312895,0.6069088021639931,0.00953127464246207,0.25780111931640914,0.013383018351068018,0.24911347517730498,0.30543478260869567,0.21032934131736528,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,graph,0,0.629625740880764,0.26056982414573654,0.2639261887636187,292,298.6,0.012386169284582138,0.6301135057399433,0.008916443559441052,0.2607575688674456,0.009843946398450144,0.24556737588652483,0.3010869565217391,0.20733532934131738,0.08403361344537816,0.6521739130434783,0.04491017964071856,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,xavier,graph,1,0.609437311730917,0.2435588442948544,,-1,124.6,0.014239927753806114,0.6095637831627886,0.007525714482978522,0.24553261626762757,0.010825585422023042,0.23049645390070922,0.2826086956521739,0.19461077844311378,0.07697690692792163,0.5913978494623656,0.04116766467065868,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,graph,2,0.6213834423820384,0.26881148230432994,,-1,124.6,0.013459590263664722,0.619505650871109,0.008833157122673716,0.26621198674257535,0.011905330260550727,0.25177304964539005,0.30869565217391304,0.2125748502994012,0.09243697478991597,0.717391304347826,0.04940119760479042,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,xavier,graph,3,0.6231739518671415,0.26693868637212154,,-1,124.6,0.010381987318396568,0.6229917992090475,0.008708786919417512,0.2684490624429332,0.011417506013613169,0.2570921985815603,0.31521739130434784,0.21706586826347304,0.08683473389355742,0.6739130434782609,0.04640718562874251,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,graph,4,0.6235900303517203,0.27402596441655414,,-1,124.6,0.012147403322160244,0.6255592689922128,0.009182175514925369,0.2775320817653101,0.013664511163418002,0.2774822695035461,0.3402173913043478,0.2342814371257485,0.09523809523809523,0.7391304347826086,0.05089820359281437,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,xavier,pair,0,0.6018921138120907,0.23073956879260027,0.2262087493462558,299,296.3,0.002110418863594532,0.6022848645169621,0.009596295891367646,0.23141426282597674,0.009281716854253691,0.19858156028368795,0.24347826086956523,0.16766467065868262,0.07282913165266107,0.5652173913043478,0.038922155688622756,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,xavier,pair,1,0.5885988969108626,0.22859298037932244,,-1,123.6,0.002202457282692194,0.5886293301153277,0.008437239099707916,0.22968548342353043,0.010234557797906918,0.21365248226950354,0.2619565217391304,0.18038922155688622,0.07137858642407278,0.5483870967741935,0.03817365269461078,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,xavier,pair,2,0.5933468793065599,0.23966118718704232,,-1,123.7,0.002331237541511655,0.591170550759314,0.008996582514329148,0.23793993327662977,0.011203949991961993,0.21808510638297873,0.2673913043478261,0.18413173652694612,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,xavier,pair,3,0.5864325162048611,0.2322372599878798,,-1,123.6,0.0015942302998155355,0.5863671463786078,0.008313192171232029,0.23359594570921072,0.010509040508186933,0.21365248226950354,0.2619565217391304,0.18038922155688622,0.08123249299719888,0.6304347826086957,0.04341317365269461,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,xavier,pair,4,0.5975005183116455,0.25281219340402067,,-1,123.7,0.002427771920338273,0.5993962202003393,0.009077699268241389,0.25572721636017826,0.01373991523525301,0.22695035460992907,0.2782608695652174,0.19161676646706588,0.08823529411764706,0.6847826086956522,0.04715568862275449,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,kaiming,none,0,0.5843505040580753,0.21672648179614512,0.22217724417881488,299,292.6,0.00010891275451285765,0.5841446455585944,0.008984225771761986,0.21649182945269335,0.008320259226623779,0.21631205673758866,0.26521739130434785,0.18263473053892215,0.058823529411764705,0.45652173913043476,0.03143712574850299,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,kaiming,none,1,0.5693148453601962,0.20549685402167706,,-1,121.9,0.0001372015249216929,0.5701770335768388,0.007949545807270836,0.2073013198939604,0.009817245393788102,0.19592198581560283,0.24021739130434783,0.16541916167664672,0.0392156862745098,0.30434782608695654,0.020958083832335328,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,none,2,0.5693206096716954,0.20503337115733855,,-1,121.9,0.0001876796450233087,0.5672518636726874,0.008809189791309985,0.2027978399566071,0.008996452108738503,0.19326241134751773,0.23695652173913043,0.1631736526946108,0.04481792717086835,0.34782608695652173,0.023952095808383235,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,kaiming,none,3,0.5917810350531116,0.2305992428056026,,-1,122.0,0.00011904051643796265,0.5925640253042479,0.008337610292139962,0.23250061033447694,0.01116284471928183,0.22695035460992907,0.2782608695652174,0.19161676646706588,0.072778166550035,0.5591397849462365,0.038922155688622756,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,none,4,0.5934226252179957,0.23582548295763253,,-1,121.9,0.00012295364285819232,0.5949533319285483,0.00982437067154274,0.23785057500470708,0.01217739386350086,0.23670212765957446,0.2902173913043478,0.1998502994011976,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,batch,0,0.6201993289388636,0.254445433272085,0.26370258191469576,299,294.9,0.011477891355752945,0.6209727398370493,0.009728374780188816,0.2550637909550782,0.010252258685543424,0.24113475177304963,0.2956521739130435,0.20359281437125748,0.0867739678096571,0.6666666666666666,0.04640718562874251,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,kaiming,batch,1,0.5979205984670171,0.23665947326587017,,-1,123.0,0.013567286543548107,0.5978905071661854,0.007871605673922904,0.23792973742724205,0.0110906751197916,0.22429078014184398,0.275,0.18937125748502995,0.0784313725490196,0.6086956521739131,0.041916167664670656,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,batch,2,0.6127346884642121,0.2643569183664668,,-1,123.0,0.013754251413047314,0.6104833304689654,0.00912277880199082,0.2617155630262454,0.012197629171152405,0.2473404255319149,0.3032608695652174,0.2088323353293413,0.09243697478991597,0.717391304347826,0.04940119760479042,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,batch,3,0.6091581475541789,0.25394979759051467,,-1,123.0,0.010506709106266499,0.609278450838965,0.00889099474517877,0.25564980288434636,0.011090814086205493,0.24379432624113476,0.29891304347826086,0.2058383233532934,0.08817354793561931,0.6774193548387096,0.04715568862275449,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,kaiming,batch,4,0.6133906290016707,0.26782250482625974,,-1,123.0,0.013312965631484985,0.6152644516758522,0.009334089613494701,0.27072114582022844,0.014119213730949947,0.24634470536109881,0.30184581976112923,0.20808383233532934,0.09243697478991597,0.717391304347826,0.04940119760479042,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,kaiming,layer,0,0.610210110583314,0.23532553321839472,0.2343593639524813,297,295.0,0.00018694624304771423,0.6106217088500074,0.00891534791517695,0.2356328825950356,0.008355031390618948,0.22340425531914893,0.27391304347826084,0.18862275449101795,0.07703081232492998,0.5978260869565217,0.04116766467065868,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,kaiming,layer,1,0.5807405682524971,0.22306315525425513,,-1,123.1,0.00016386101196985692,0.5816634047508275,0.007979239741467446,0.22521821184064905,0.009786225936808125,0.20124113475177305,0.2467391304347826,0.16991017964071856,0.07563025210084033,0.5869565217391305,0.040419161676646706,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,kaiming,layer,2,0.5914411312304109,0.22467017703888686,,-1,123.1,0.00023168900224845856,0.589790743038219,0.009378787037379568,0.2236014445220524,0.010022857280173847,0.20656028368794327,0.2532608695652174,0.17440119760479042,0.07142857142857142,0.5543478260869565,0.03817365269461078,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,layer,3,0.5794112513262681,0.2151017409631822,,-1,123.1,0.00012517547293100506,0.5804507253871296,0.007669211368483119,0.21695084612285018,0.010063647902763364,0.20212765957446807,0.24782608695652175,0.17065868263473055,0.049019607843137254,0.3804347826086957,0.02619760479041916,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,layer,4,0.6059843938650196,0.25542431398280224,,-1,123.1,0.00014383572852239013,0.6077017189351462,0.009483327164834429,0.2576947040469486,0.013391206189531137,0.24911347517730498,0.30543478260869567,0.21032934131736528,0.09103641456582633,0.7065217391304348,0.048652694610778445,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,graph,0,0.6294923518543362,0.26061316270481505,0.2637107777901896,294,298.5,0.012447603978216648,0.6299891820109398,0.008912358996644316,0.26080716621479993,0.009857387756142892,0.24645390070921985,0.30217391304347824,0.20808383233532934,0.08403361344537816,0.6521739130434783,0.04491017964071856,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,kaiming,graph,1,0.6092221742868642,0.24344859662108626,,-1,124.6,0.014265798963606358,0.6093475384898465,0.007537484684153797,0.24543238411530816,0.010824774101734649,0.23138297872340424,0.28369565217391307,0.19535928143712575,0.07697690692792163,0.5913978494623656,0.04116766467065868,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,graph,2,0.6213939229484006,0.26878524299651285,,-1,124.6,0.013498332351446152,0.6195233883280442,0.008827216624641733,0.2661865376257217,0.011905178914297756,0.2526595744680851,0.30978260869565216,0.21332335329341318,0.09243697478991597,0.717391304347826,0.04940119760479042,0.014858841010401188,1.0,0.0074850299401197605
yelp,GAT,kaiming,graph,3,0.6230617145291901,0.2666251707948166,,-1,124.6,0.010418598540127277,0.6228691760079967,0.008713647534833694,0.26813861075157264,0.011423145395194045,0.25443262411347517,0.3119565217391304,0.2148203592814371,0.08683473389355742,0.6739130434782609,0.04640718562874251,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,graph,4,0.6233945201501274,0.2738042943946108,,-1,124.6,0.012177744880318642,0.6253544305246481,0.009183597353991243,0.27729935805749983,0.013669439116070796,0.2774822695035461,0.3402173913043478,0.2342814371257485,0.09523809523809523,0.7391304347826086,0.05089820359281437,0.008908685968819599,0.5454545454545454,0.004491017964071856
yelp,GAT,kaiming,pair,0,0.6020172613022428,0.23084578835934152,0.2267762313203231,299,296.3,0.002151185879483819,0.6024138326880266,0.009595387814466014,0.23152050260116513,0.00928334067869766,0.19858156028368795,0.24347826086956523,0.16766467065868262,0.07282913165266107,0.5652173913043478,0.038922155688622756,0.008915304606240713,0.6,0.004491017964071856
yelp,GAT,kaiming,pair,1,0.5887558672116053,0.22869234788778375,,-1,123.7,0.0022527228575199842,0.5887874124323359,0.008433235891896406,0.22975829135210865,0.010248145302389265,0.21453900709219859,0.26304347826086955,0.18113772455089822,0.07137858642407278,0.5483870967741935,0.03817365269461078,0.01188707280832095,0.8,0.005988023952095809
yelp,GAT,kaiming,pair,2,0.5934778863860872,0.23978592842316002,,-1,123.7,0.0023741740733385086,0.591298041330761,0.00900205894786757,0.23805152397311466,0.011209652517189094,0.21897163120567376,0.2684782608695652,0.18488023952095808,0.0742296918767507,0.5760869565217391,0.03967065868263473,0.01337295690936107,0.9,0.006736526946107785
yelp,GAT,kaiming,pair,3,0.5865791488560557,0.23232950022624213,,-1,123.7,0.0016292327782139182,0.586514682453311,0.008315047700422773,0.23370095075945294,0.010514839457785021,0.21365248226950354,0.2619565217391304,0.18038922155688622,0.08123249299719888,0.6304347826086957,0.04341317365269461,0.010401188707280832,0.7,0.005239520958083832
yelp,GAT,kaiming,pair,4,0.597655916527434,0.2530587242247417,,-1,123.6,0.0024780668318271637,0.5995559303567034,0.009080894867641328,0.25596623456963646,0.013755355956072073,0.22695035460992907,0.2782608695652174,0.19161676646706588,0.08823529411764706,0.6847826086956522,0.04715568862275449,0.01337295690936107,0.9,0.006736526946107785
yelp,SAGE,default,none,0,0.835145312099833,0.5069012803883901,0.4843360463101183,299,72.0,0.09086353331804276,0.8356207432589109,0.006122335214606782,0.5072101322018101,0.014050019266182488,0.4530141843971631,0.5554347826086956,0.38248502994011974,0.10644257703081232,0.8260869565217391,0.05688622754491018,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,none,1,0.8110005167871995,0.4646187113265132,,-1,28.0,0.09406791627407074,0.8112405405061406,0.0057215472873155026,0.4647037081799004,0.012983603811978113,0.42641843971631205,0.5228260869565218,0.36002994011976047,0.10224089635854341,0.7934782608695652,0.05464071856287425,0.01188707280832095,0.8,0.005988023952095809
yelp,SAGE,default,none,2,0.8304057617961632,0.5067740189734813,,-1,28.0,0.10624268651008606,0.8303188619966596,0.005447603961566346,0.5066703371861244,0.014091400692538008,0.45567375886524825,0.558695652173913,0.3847305389221557,0.10784313725490197,0.8369565217391305,0.05763473053892216,0.01337295690936107,0.9,0.006736526946107785
yelp,SAGE,default,none,3,0.807082023580131,0.4696767926301466,,-1,28.0,0.08365800976753235,0.8079662354913144,0.005538426860989924,0.47237292540522074,0.012571461324433082,0.4237588652482269,0.5195652173913043,0.35778443113772457,0.1092436974789916,0.8478260869565217,0.058383233532934134,0.01337295690936107,0.9,0.006736526946107785
yelp,SAGE,default,none,4,0.8222810838353842,0.4927197226612515,,-1,28.0,0.09210027754306793,0.8224972390943414,0.006366346606905553,0.49437837973767146,0.013680729136489345,0.4370567375886525,0.5358695652173913,0.3690119760479042,0.11624649859943978,0.9021739130434783,0.06212574850299401,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,batch,0,0.8865230016037172,0.6592213230553324,0.6344864006691372,299,72.3,0.35642287135124207,0.8869711440431641,0.005087203913632587,0.6594531807997555,0.01198082620166184,0.5620567375886525,0.6891304347826087,0.4745508982035928,0.12605042016806722,0.9782608695652174,0.06736526946107785,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,batch,1,0.8718306767320756,0.6277715500695709,,-1,28.1,0.3539649546146393,0.8721009227418719,0.005260822084743408,0.628464108701215,0.012229699363390422,0.5478723404255319,0.6717391304347826,0.4625748502994012,0.12324929971988796,0.9565217391304348,0.0658682634730539,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,batch,2,0.878027930899911,0.6499635272586748,,-1,28.2,0.37009531259536743,0.8777589661332833,0.005106943932064944,0.6498111812254787,0.013545570909306687,0.5771276595744681,0.7076086956521739,0.48727544910179643,0.12745098039215685,0.9891304347826086,0.06811377245508982,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,batch,3,0.8678337698330426,0.626048866281779,,-1,28.2,0.333437442779541,0.867875895168322,0.004978185788544322,0.6279357793109148,0.013551943803212447,0.5523049645390071,0.6771739130434783,0.4663173652694611,0.12324929971988796,0.9565217391304348,0.0658682634730539,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,batch,4,0.8834591509445469,0.6438701317329588,,-1,28.2,0.35643190145492554,0.8837344993425595,0.00457917489115109,0.6463247833427644,0.013073823465880782,0.5673758865248227,0.6956521739130435,0.47904191616766467,0.12324929971988796,0.9565217391304348,0.0658682634730539,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,layer,0,0.8668620307755163,0.6009131440695303,0.579956763985022,299,72.5,0.24254530668258667,0.8673505233848381,0.00547319589483772,0.6012689240005329,0.012882014308402833,0.5195035460992907,0.6369565217391304,0.43862275449101795,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,layer,1,0.8459889348085904,0.5546994517214219,,-1,28.2,0.2027159482240677,0.8459776537971987,0.005147770383291552,0.5548103419422155,0.012882321762428496,0.499113475177305,0.6119565217391304,0.4214071856287425,0.1134453781512605,0.8804347826086957,0.06062874251497006,0.014858841010401188,1.0,0.0074850299401197605
yelp,SAGE,default,layer,2,0.852603887184897,0.5805868760762711,,-1,28.3,0.22344496846199036,0.8526078817867028,0.005385952592232241,0.579919619415064,0.014260719149212448,0.5079787234042553,0.6228260869565218,0.42889221556886226,0.12184873949579832,0.9456521739130435,0.06511976047904192,0.014858841010401188,1.0,0.0074850299401197605
